label	text_a	text_a_count
0	看了各位初学者的评论后才买的，不像大家所学的入门容易，如前一位评论者说到，没涉及细节，分解，入门要掌握要领不容易，非常失望	61
0	主机和子机的屏幕都是不到一年就不显示了，而且子机拨出时还老串线，子母机有效距离短。	41
0	梅兰芳那张碟前半部分的声音不清楚，其中有一段重音，放到后半部分就正常了。	36
0	我是2008/11/14订购的，直到现在2008/11/20也没有收到产品。这速度真的是没有话说了。产品没有到，打分是对你们的服务打的，而且完全没有可以了解进度的渠道，很生气。	88
0	中国人不要买这种东西！！！！看看南朝鲜人的嚣张德行！！！！棒子滚蛋！！！！	37
0	今天新买了天语A7719手机（黑色） 一开收音机就黑屏,重启,而且无法用数据线和电脑同步,什么破东西,要求退货	55
0	价格高于其他网站	8
1	我是很喜欢流行音乐的，对于这种东西很不屑一顾，但丝绸之路真地给了我很大震撼，我想如果我成年了，最想去的地方中就会有它~~~~	62
0	就只是一些单词而已，非常失望。学生看了也只会觉得枯燥无味。	29
0	例如《卖五器》。	8
0	太贵了！	4
0	大家要认清楚了	7
0	要有一定的数学功底才可看得懂！一般人基本不推荐购买，否则就成了摆设。09.04.11购买，价格28.00元，供参考。	58
0	都不能安装，第二盘划得不得了，装到一半就不能装了，郁闷死了	29
0	虽然说美少女5里可以当爸爸也可以当妈妈是不错,但是游戏从每月安排计划改成了每周安排计划,这样拖长了游戏进度,玩老半天都看不到个结果.  画面没4做的那么好看  价格还是偏贵	86
0	用不到一个多月屏幕坏了	11
0	不值这个价不推荐	8
1	这书曾买过好几本，一本买于高中时代，被朋友借阅，现已难觅踪迹；没了，继续再买，又被借走，继续买，到最后都不借给人看了。喜欢余先生的文，但他的文集中，最喜欢的还是这一本。	84
0	可能现在能得奖的片子咱们看不懂吧，我是觉得没意思	24
0	先是10月12号发售!~我定了后又改成10月24号...今天24号上来一看.又变成了11月3号!你们这样不负责任的写发售日期不是在欺骗客户吗?真无聊!	75
0	当初购买，还以为有配套的书籍呢，结果只有CD，浪费了，用不了。	31
0	广告商宣传的不是天语手机吗？怎么成了LG的了？	23
0	育碧官网上这个游戏只卖15元	14
0	诵读的内容是完全版还是节选? 我想要完整版的.	23
0	我买的是还以为是书，买了回来之后才知道是DVD,所以希望以后在项目栏写清楚是书还是DVD	44
0	根本没有110页的手册！	12
1	支持花园们	5
1	喜欢美式摇滚和Punk的朋友可以收藏下,或者当入门也不错,当旅游的车内音乐就更不错了.绝对有飚车的冲动!	52
0	结局并不是我所希望的那样，洛熙好可怜，他们两个是那样的相似，他们可以相互了解相互扶持，夏沫在之前的情节里面本就是爱着洛熙的，作者怎么那么残忍拆散他们，不能因为同情欧辰而让两个不同世界的人在一起．．．	99
0	拿中国人赚中国人的钱	10
0	向微软建议一下，一年50元，买的人会很多！！现在价格太贵，没人买！！！	35
0	卓越的包装真的是很好．包装箱子美观大方，相信送礼都很有面子．里面还用了发泡膜．为顾客考虑得太周到了．东西质量也很好．相信卓越的东西都是通过精心挑选的．	75
0	我昨天刚下的订单,还没发货.我今天一看.昨天还是132.3呢.今天就变成110元了.怎么搞的.........我要取消订单,再重新下.	67
0	我前几天买了此DVD9光盘《地球无限完整版》，在我的LG-DVD播放机上，不能播，请告知这是为什么。	50
0	很无聊的一部片子，浪费演员资源，浪费电影能源。	23
0	首先是因为这里的歌曲似乎不是原唱的，那个奏乐给人感觉是一个模子里刻出来，听上去还不如网上下载的好听。歌曲是比较全，但是并不是每首歌都是喜闻乐见的，所以听了也白听。我女儿不喜欢，我也是。所以买了之后就仍在那里积灰。	106
0	不知道三星怎么想的，这款的触摸屏的那两个键尤其不好用，都3个多月了，我还是把握不好力度，头疼死了，问了别的朋友，都差不多，大家吸取教训吧，千万别再买这款了，外观好看没用啊，用起来就知道费劲了。	96
0	人家都128买的？为什么到我这要169呢？这不是骗人吗？？？？？  涨的也太狠了	40
0	这个价格比我们当地手机城还贵100+	18
0	把磁带的东西翻到碟上。5块钱买了都嫌亏！	20
0	我想问一下姿姿是不是有发过一张 乘着风 专辑	22
0	音质极坏	4
0	到底几号到货？！！	9
1	啊!!!他忒帅啊!!!爱死他拉!!!!!!!!	23
0	密码都输入了 最后老出个框框进不去 怪不得这么便宜 能不能退阿 倒霉！	35
0	请问卓越工作人员，到底是否有货？下单两天都不见处理！可明明写着有货。又不想一直等下去。	43
0	无话可说！！英国原装进口吗？那真的还不如中文版的印刷！！~63元啊！~纸就跟草纸一样……总之……很不值~~~	54
0	音量小，音质也不是发烧级的。。。	16
0	一口气将三本书全买了,才发现&lt;隐蔽的秩序&gt;是&lt;潜规则&gt;和&lt;血酬定律&gt;的合集!本来觉得书还有丁点儿新意的...却被如此贪婪的行为而恼火!!不值得读了!	92
0	感觉纸张比较差，很薄，而且字印的很大，一页就没多少内容，完全是在充页数。后悔买了这本书。真是垃圾。	49
0	反应慢又没带内存卡。后悔	12
0	保温效果不好，不到5个小时就已经凉了，而且装汤的壶盖不密封，汤水外溢	34
0	反应慢，质量差，一摔就坏！	13
0	音质一般,一听就能知道是倒版带,这也是我头一次在卓越上购cd	30
0	我看过了，作者对文化，历史，艺术都有很独到的理解。有几章写得特别好：“奥斯曼与老巴黎”“卢瓦河和诗人维永”“从拿破仑回归雨果”。	64
0	第一版用的是老标签！这个标签是03年底开始使用的	24
0	分辨率低，只能用小小的窗口看，放大了就不清楚了...囧	27
0	这张故事碟片我女儿百听不厌,非常喜欢,她告诉我里面的阿姨讲得非常有感情.	36
0	箜篌還好。但是塤那一張有問題，有很嚴重的爆音貫穿始終，難以忍受。而且換貨後仍是同樣的問題。最後祇好退了。音樂本身是不錯的，但是這樣的質量實在不能給什麼好評了。	79
0	只想聽只對你有感覺HEBE和飛輪海合唱簡直是玷汙了HEBE	29
0	我买的白色,刚过一年,子机就除了N次故障，通话效果极差不说，你拨这个号码，它能自觉地给你改成其他号码拨出去，现在连修的心情的没有了，直接扔垃圾桶，还会污染环境。。。	82
0	美版带中文字幕的也才一百多块而已	16
0	写得一般……比较多作者的个人经历……不是很系统详细地介绍红酒知识的……	35
0	内容一般，叙事的方法也一般，不太和我的口味。	22
0	到底是1张碟还是2张，标题上写的是2，介绍里是1，送到手也是1。	32
0	求图片！谢谢！	7
0	侯宝林相声作品大全(10CD精装纪念版),要是有VCD或DVD版的就好.	36
1	不错不错！	5
0	我一口气买了七季一套的，东西质量是不错，但里面说的语速太快，不能控制，听起来太累了！	42
0	"游戏安装比较顺利,就是不能玩,提示插入""正确的DVD-ROM""但是玩""科林麦克雷""带碟游戏没有问题,不知道是碟的问题还是光驱的问题?"	66
0	个人感觉本书内容表达空洞，对于一个摄影初学者来说，既达不到像杂志一样充满看头，说是一本教科书也实之为不算。	53
0	这个版本真可怕,简直就是文化大火锅,纯粹就是给那些对中国文化好奇又不了解的老外看的.主演唱的也不好,一开口鸡皮疙瘩都起来了,气息不稳,转的时候为了压气又硬邦邦的.真是本最搞笑的版本了.	92
0	画质很很不好。	7
0	我买的  过来的时候都碎了 也不高兴再退过去！	23
0	正版的增值功能其实很鸡肋，界面也越改越不舒服，操作越来越复杂，内存和硬盘占用越来越大，我宁愿回头用我的2003	55
1	这部影片我推荐大家看一下,把人性的阴暗面描绘得细致无比,而且画面跟故事内容的结合是许多被吹捧为大师级的中国导演所远远不及的,三船敏郎的表演艺术得到了充分的发挥,他把一个强盗的那种凶残和自得表现得淋漓尽致!	102
0	完全没有一点内涵，写得跟现在一些恶俗的现代小说一样！	26
0	比预想的差了不少~里面很多都是介绍的成分~采访这个采访那个的~很少有老大的精彩视频集锦 ~不满意~	49
0	盒子已经裂了，有一个角在我撕掉外包装的时候彻底掉了下来。整个盒子惨不忍睹，如果要送人完全拿不出手。到底是哪个环节出的问题，请卓越好好找找原因。	71
0	卓越啊卓越!我买来的精装竟然被压的扭曲变形了,打开一看还被撕了一页!难道便宜没好货,是真的,你们提供了低于市场价的书,难道服务也就这样!太气人了,我敢肯定你们是不会理会我的建议的!!!	92
1	这是一部感人的电影，平凡的情节也许有些乏味，但更能引起普通人的共鸣，一个人的奋斗历程充满艰辛，但又充满点点滴滴的快乐和幸福，Will Smith的演出尤为出色，令人感动，尤其是卫生间的那一幕。	96
0	五年免费升级，已被注册，无法进行升级，骗子！骗子！	25
0	现在很多手机店都比这个价格便宜,中复才1800多,该改价格了	30
1	内容不错!	5
0	用了不到二十天，现在电脑无法识别了。换了好多电脑都是无法识别，一定是坏了。不知道五年保质是真是假。	49
0	这个碟买回来在DVD上放就卡,好像是盗版碟	21
0	价格变得也太快了吧，126元才到今天就跌价了，有种被骗的感觉。	31
0	说明书不详细 这种东西可以被很多软件取代 效果比这个好多了	29
0	是帮我朋友买的，我朋友是喜欢 了，但是我一看就是盗版唱片，我自己是从来不买这种唱片的。	43
0	这书不知道什么时候才到呀，是不是免邮费的服务就差一点呀，23号订的到现在都28了还没消息，真是个慢呀，受不了~~尤其是电话都打不通	65
0	不太吸引人	5
0	昨天收到片子后一播放，完全跟盗版的没两样配音怪怪的，不是原版的配音虽然画面质量还可以但也实在是看不下去本来是因为一部很好的片子才买来收藏的结果太失望啦！想买的朋友如果要求太高千万不要买。	93
0	书在包装和装订上，感觉还是不错的。但内容方面，无法满足我的要求。译文可以说是差强人意。并没有把原文的闪光点写出来。可以说就是直译。由于原文描述的就是一个不羁少年，所以，粗话很多。对于想要通过此书学习外语，帮助不大。	107
0	我是真納悶？	6
0	光盘里面根本是有关孕妇瑜伽的么！封面的标题仅仅占光盘的30%！此种挂**卖**的行为令人不齿。希望这并不是卓越的本意，喜欢在卓越购物，因为放心。但是，建议商品说明应该更细致些，有利于减少网购所浪费掉的浏览时间。	105
0	为追求纯净的音乐去买了这张，但听觉过于商业化，无论是嗓子还是配器。	33
0	早上199元，去下单时发现158...算了，还什么全国最低价？	31
0	音乐没有目录上那么多	10
0	请问,这本书几万年后会有货呢?一再等待,是不是出版社没纸了?	30
0	预售从去年就开始拖到了今年2月12日，现在又要下个月，不知道下个月要不要拖。牛！！！！！！！！！！！！！	52
0	DVD上的内容并不能如书要求拷贝到硬盘，所讲的内容也是2007WORD，很不方便	40
0	名副棋的的招摇撞骗！	10
0	图像不是很清楚，杂音大。	12
0	CD外包装上明明写着有中英文歌词,拆开看却只是歌曲制作介绍.而且并非电影原声,翻唱的感觉始终不如原作	50
0	性价比不高	5
0	光盘的质量不好，有的盘能读有的不能读	18
0	你們怎麼還不降價，別人都賣1550了，降吧！！1	24
1	经典 啊！！！只不过思路上会和国内的有区别不过很全面了	27
0	今天收到了，速度还可以，但仔细一看，好像是盗版的啊好多错字，纸张质量也不想，封面印的很花一直很相信卓越的质量，但这次很失望啊，以后不敢在这买东西了	73
0	没什么意思	5
0	英式英语太高雅了，听不太惯……	15
0	如题，什么时代了还买中唱版的CD,脑残了吧……这质量，这删歌，这价格！！！	37
0	贵死了，快降价！	8
1	很早就在电视上看到老帕和他朋友的演唱会，却一直没有机会收藏，现在终于如愿以偿	38
1	故事内容又好看，又有教育意义，强烈建议有小孩的家长买给小孩看。	31
0	手机电池说能用600小时,我才用不到一个星期就自动关机了,而且这手机不能下载安装软件,真烂,按键也不好按.而且刚收到货,这手机就降了一百块,气死我了,真是垃圾货@	81
1	希望有明英烈、隋唐和封神演义	14
0	盘的质量不太好，换过两次了，每次都是同样的问题，孙悟空三打白骨精这个故事总是没法听。郁闷啊！很喜欢这套CD，可听不全故事！	61
1	里面的歌曲也很好听,我是在网上下载的,好好看的,如果你部相信先让看过的朋友给你讲第一集你就会迫不及待的要看了.	55
0	贵了点……	5
0	13和14碟，有关姜昆的部分重复了很多啊？什么电梯奇遇、鼻子的故事、我和医生......，这样凑了730段太不仁义了吧？！	61
1	挺喜欢东方神起的 歌不错	12
0	客户感言：LG电视中间有亮点，严重影响观看！有图非托！LG笑呵呵的告诉你质量合格不予处理！	45
0	爷不买内地版了	7
0	卓越三番五次把个人信息透露给骗子，联系卓越客服电话好几次，连个回馈都没有，垃圾。每次购物完没几天，就会接到骗子电话，都自称是卓越某礼品发放部.今天接到一电话，问了下谁，一听说是卓越某礼品发放部，就说打错了，那人就开骂了。	110
0	速度慢、、    按键不灵活、、        且键盘要用力按	31
0	飞利浦官方网站的商城里这个有两个，一个是82；另一个是85，送两节飞利浦的电池	39
0	六区正版居然不做一条国语声轨，而且价格不便宜，这不是明摆着忽悠人吗。	34
0	我觉得一点都没有说的那么好，特傻，里面的幽默都是让你特别不解的，你根本笑不出来，只能让人怀疑作者的幽默细胞是不是曾经在大便里浸泡过。里面也没什么实用的英文，	78
0	盘划得厉害，而且是节选，前面居然还有解说，画蛇添足。	26
0	盒子上明明写着39.。结果卖52	16
0	要是杨宝森的还能考虑考虑，于还没到让我掏这么大把银子的火候吧？！建议出出杨宝森的！	41
0	碟子拿到都很开心的，谁知道一播放居然发现歌曲和包装上的不符～～	31
0	不怎么样。不清晰。新手比较难懂。并且内容是很老的。个人认为不值得买。	34
0	电池可以待机一个月，这不是事实。我放在那里什么都没干，电池充满8小时，只能等15天就黑了。之后充电电池竟然充不进出。真太令我失望了。我买这款手机牺牲了别的功能，就希望电池上好点。却也这么让我失望。	98
0	看到魅族2380元，忍不住了，第一次做手机，就卖这个价钱，你凭的什么呢，难到以为MP3卖的好就可以订高价了吗？再说你的MP3都过时了，几年了啊，还在卖M3，M6的。累不累啊，魅族！糊弄谁啊？受不了，真受不了！	104
0	效果太差,还比上d版!	11
0	我买了这个游戏,在幻神林过岩棚时,据功略上介绍,四色珑玉的四色球闪动并会奏出音符,点击正确的音符次数才能过关.可是,游戏中根本没有音符的声音出现,只有繁杂的背景音乐,这个不会是让我不小心碰到了盗版了吧?	101
0	直到最后一章，才有实例。跟hlp文档没有什么区别。	25
0	抱歉，不知道是不是我不会用的问题，气泵和压缩袋的抽气口不对应，家里的吸尘器也不行，非常不好用	46
1	极具怀念色彩的动画片~赶快来买吧~~	18
0	书是指定教材，卓越发货太慢了，耽误我上课。	21
0	本来很好的动画片，可是画质太次了。还不如不买	22
0	不好看，画面粗糙，完全没有了第一部的精致感，让人感觉这续集是狗尾续貂	34
0	商品没问题，歌曲选唱很不好	13
0	音轨配置?kala字幕是否可消？	16
0	幼儿园的老师提倡看的 ，但孩子对它没兴趣，不愿意看。 也是滴，狼不像狼，羊不像羊，画面设计太幼稚了。情节也不咋滴，作为弱者没有弱者的自觉，总是冒风险，这很容易给孩子误导，不利于孩子成长，所以现在已经封存不看了	104
1	我推荐，还不买？from 谭笑言	16
0	我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？我日这都卖？想钱想疯了？	84
0	这个游戏有问题  安装玩后出什么字体错误 然后就退出了 玩不了	31
1	马三立大师是一座高峰。值的我们景仰。可惜只是mp3，没有录象版的。	33
1	不买，对不起自己	8
1	单老的评书都很好，尤其是栾蒲包与丰泽园和铁伞怪侠，我最喜欢。	30
0	我刚下的定单,大家都讲不好,我都有点担心,不好怎么办?????????郁闷啊	38
0	我买了这个软件，用了些日子。它推荐的股票没有一只是准的，推荐的黑马全都是病马，我想这个公司出售的别的软件也是在忽悠人。	59
0	这种东西卖出来有损joyo的水平	16
0	一般情况吧,有点故弄玄虚之感.	15
0	不是国内配音的,是台湾配的音,不如刘纯燕配的那版好,后悔了	29
0	花怎么多钱去买了个游戏 根本没办法开始 上网一问90%的网友都说是假的 实在是很伤心	42
0	说有什么音乐全书，其实就是两张装订起来的张纸片，我还以为是一小本装订精良，印刷优美的小书呢！除了外面的盒子看起来象点样子，里面似乎没什么值得称道的东西了。	77
0	玩起来的时候磕磕绊绊的，很不流畅！很后悔买	21
1	以前看过这部影片，感觉相当不错，现在这本CD中的音乐比影片中的更为完美，希望大家去听听，决不会失望的	50
1	一部很好看的动画片，但可惜没有DVD版	19
0	只适合作为电力电子做一个大致的了解 且排版不好	23
1	买回来了，小孩很喜欢。大人听听也很好。不错。物有所值。	27
0	我收到的只是mp4而不是dvd,包装与质量都很差,笔记本和剧本的质量也很差.	38
0	拍照速度太慢了,打字缺少笔划打字	16
0	没有画面，小朋友根本就没兴趣	14
0	请问可以转到PSP上看吗?还是只能在电脑上观看?应该有画面吧?	31
0	我收到的光碟质量不好，有划痕 无法安装， 等得客服回应中	28
0	只能在DVD上放，不能在电脑上放，很不方便。碟拿起来比一般盗版的还要轻，图像还算清晰，但是没啥讲解，对学习没啥帮助	57
0	什么东西啊！	6
0	孩子说不好看,可能现在不适合他看了吧,如果以我的眼光的话,我觉得挺无聊的	36
0	虽然内容短了点，只有30分钟，但漂亮极了，特别是航拍尼罗河景色，简直是美不胜收	39
1	精装版的有送大头贴的啊~~好想要哦~~编辑快点引进 嘛~!~!~!~!~!	37
0	也许原版给人的感觉会更好一点也许是期望太高了这书如同大部分写给女性朋友的书一样能给人一些启示当时个人感觉韩国人的生活环境,思维方式跟中国人还是有差异的.	76
0	此商品适合国家计生部门采取摊派形式派往下级机构，不适合在市场出售。	33
0	被那些所谓的评论和推荐结结实实的忽悠了一把，作者努力想模仿当年明月的幽默轻松的笔法，可惜功力欠佳，火候不够，看了很失望	59
0	真正的皇牌空战是Ace Combat NAMCO出的游戏很好玩这个什么锁定％￥※％ 跟Ace Combat不相干！	57
0	语言太贫乏，没什么好看的。	13
0	拿到的时候已经是皮是皮肉是肉啦！感觉怪怪的！	22
0	强烈要求有VCD版本！	11
0	怎么只有一张碟，封面还破破烂烂的。是别人的退货吧。真郁闷。	29
0	屏幕太差，显示效果很差！充电器插上以后充不起来！！！！！而且还坏了！！！！！！！	40
0	原本抱着很大希望买这张碟的，但是播放中右上角一直有三角形的画面扭曲。原以为是母盘问题，但是另外买的《时空线索》也有这个问题。估计泰盛近期的片基都有问题。收藏的同学就别买了。	86
0	与介绍不符，没有英语原音，没有字幕。	18
1	东西真是好，就是真贵。降到200肯定买了。这有孩子的，经费一般都紧张，卖这么贵，赶紧搞个活动吧。	48
0	小编应该弄错了，这张碟市BD25，不是BD50	23
0	安装在电脑之后，软件运行很不稳定。	17
1	声音非常纯美！	7
0	比较失望的一部007电影。	13
0	联想的p80价格是他的一半，机器完全一样，而且质量非常好，应该支持国货。	36
0	价钱怎么翻着跟斗往上涨！书摘也莫名其妙！	20
0	好像少了音轨似的，反正基本就像看哑剧，好端端的一个片子，儿子看得那个叫郁闷，一直问我，妈妈，他们在说什么？	53
1	实在不错听听吧	7
0	其实没多少有用的内容	10
0	书的内容不怎样，就是讲算法的，体现不出编程之美，算法类的书还是看《算法导论》的好。	41
0	内容还没有开始看,但是那里面的纸张真的很差,不知道是不是盗版的!	32
0	我家今年春节买的这款电视，效果很好，清晰度较高，外形也很大气！	31
0	不好，没几页，远远不如21世纪出版社的IQ，EQ，CQ	27
0	剧本实在是很差劲，罗列了几个历史故事，却没有多少内在的联系。似乎赢政这一辈子重要的就是登上王位，摆脱掉吕不韦，然后他就自然而然地成为了“始皇帝”。他花在宫廷斗争的精力，至少是百倍于征服六国。可惜了张丰毅。	102
1	这个片本来歌声还不错的，可是我买的拷不出来，本来想去退货的，想想也没几个钱，所以就算了！	44
0	这个市场价是从哪来的？？我2008年12月到广州天河城买，才2600，NOKIA专卖店的，这里怎么就这么高的？？？？	58
0	我收到书后看后面页脚是坏的，被撕烂了。	19
0	此手机不好看	6
0	见到书后，很失望，没有我想象中的那么好，如果想做一些小蛋糕这本书不是很适用。	38
0	游戏太低劣	5
0	为什么有一DVD,有两DVD?	15
0	我是在看快乐大本营时才知道有新舞器这个组合的，我特别喜欢胡锰，昨天我还看了演唱会真棒！！！胡锰我会永远支持你的，你一定要加油呀！	64
0	质量很差,一点声音都没有	12
1	电影史上的一部经典，相传电影学院电影史必上课目。	24
0	打破以往摇滚乐给人喧闹的感觉，旋律时尚、优美，歌词简单但充满诗意，很值得收藏！！超。。。推荐	46
0	本书作者严重缺乏历史常识，经济学常识，自然科学常识，观点哗众取宠，华而不实，不具建设性，另外大量“借用”了国内外许多不出名的作者之作品的观点。往轻里说是职业水平有问题，最好是这样吧，否则就是职业操守的问题了。	104
0	几个播放段落顺序全部前后颠倒，不能正常观看，什么质量！！！！！	31
0	卓越你们的服务越来越差说好20号贴出获奖名单明天都22号了还是没看到你们已经快属于欺骗消费者了已经快消费500了 越来越不喜欢你们了	66
0	第一季修老二出场太少了太晚了哈我喜欢修老二超腹黑的超个人主义！	31
0	所谓的创意，理解比较累，儿子也不喜欢。	19
0	其他方面都好，就是电池不好用，有两格电的时候就会经常自动关机。	31
0	死7次了都!气死人了!	11
0	没头脑与不高兴，是一对孪生兄弟。	16
0	上午看的时候还是11点多貌似，怎么下午下单的时候突然变成了15.16元了啦，太快了吧，这所是买股票阿，为什么会涨涨跌跌阿，强烈抵制卓越的这个拙劣的行为	75
0	全篇没有什么实质性的内容。看到喜欢的句子，发现都是她抄的别人的。安小姐，你真是悲哀。	42
0	读了觉得写的不过如此，没什么新意。	17
0	这张专集今天拿到了，感觉很粗糙，碟子音质也相当差，就跟几块钱的DB一样	35
0	细节讲的不是很详细，想学好瑜伽不是很适合	20
0	我定的周的CD定单上写的是送桶装海报，结果呢，根本没有什么海报桶，我觉得卓越的这种做法很是不妥，说实在的正是送桶装海报的原因我才买的，希望卓越网能给我个合理的解释．否则我会通过其他渠道来合理的反映我的诉求．	103
1	这是场很棒的演出!	9
0	为什么现在joyo发货要拖3,5天。我11月9号订的，今天12号居然还没发货！曾几何时今天订明天就到了。为什么现在变得如何底效率！	65
1	更喜欢她的歌	6
0	太生硬了。朗读的干巴巴的。根本不适合小孩听。	22
0	楼上那位仁兄还勉强可以装,我直接就是装到百分之45的时候就不行了,说是DATA2错误!盘实在是太垃圾了,告诫有意购买的朋友还需认真考虑一下!	70
0	还行，不算很喜欢	8
0	包含三张专辑都有了，就没必要买了吧，简直是浪费。商家这种做法很毁歌手，尤其是象许巍这样的品质歌手，被这种专辑搞得很商业化。	61
0	故事一般	4
0	很一般，不推荐买	8
0	大家别买，很垃圾的，机器是好机器，但是卓越是垃圾的，我收到机器后发现电池就起包了，找卓越的售后就一直是推卸责任，说要我去找摩托罗拉。然后态度还不行，还说要出具什么检测报告。难道我一天到晚就围你个手机转吗？我很不爽。	107
0	考研专用，但是现在是废纸了。	14
0	碟片是坏的，请求换货后还是坏的，不知为何这样，搞得都不敢再买了	31
0	电影院的那种的	7
0	就2块900毫安的电池，没电了就换一块，所谓的超长待机	27
1	写得很好，以一种生活的视角解读政治斗争，我的很多同事都在看，大家开玩笑说，离开学校太久了，历史都忘记了，先通过这本书补一补明朝历史。	66
0	而且不知道有没有数据线!	12
1	今天刚拿到的,一听差点哭出来!这可是我三岁就开始听的东西啊!!!!!太棒了!!不买的是傻瓜!!!!!真的超棒!!!	57
0	原著写的应该不差，只是~~~~~~~翻译的水平太低了。个人有点失望	33
0	中文版的怎么不进货。	10
0	我也不说啥的~要么就收全~要么就干脆别发行~这种阉割货估计出了也没人买~我就不买~整个一垃圾·	47
0	念经都没这么啰嗦，整一本小声音劝你这样那样的，没太多用。如果看过“一个人住第五年”的人哭过，就不必要看这本书了。自己想吧	60
0	不太适用，了解还可以！	11
0	我感觉和林光常差不多，都是说一些骇人听闻的东西，其实哪里有那么严重。作者严重的推荐素食，连牛奶和鱼肉这些公认的好东西都不放过。所以，我觉得只是吸引人眼球的一本破书，不建议大家购买。	90
0	汪中求先生的书更适合做案例的来看，很多“细节”的提示。但是至于说政经老师推荐就显得牵强了，本书缺乏核心理论分析，更多的是案例分析，应该算是一本管理题材的书。而且，古人认为汪先生的文笔是在通俗易懂。	98
0	比较失望。片子的质量不好，第一次看就有停顿现象。剧中的相当多的地方剪辑痕迹太重,剪得太多了，几乎没有景色,全部是对话。而原著的景色描写是很美的。这样说来，这张碟子的性价比就不高了。原来正大影院播出的时候，时间比这长很多。	110
0	这款机型早就停产了，卓越卖的不会是翻新机吧？	22
0	这书差，书质差，书也薄，没什么内容，毫无参考价值，是垃圾	28
0	这个价格买有点过	8
0	还是喜欢金庸的老版本，经过时间沉淀下来的，已经深入读者内心的东西，把他改的不伦不类的，颇有些画蛇添足的味道。	54
0	纸张和印刷不好，像盗版	11
0	我有过简装版的,就是原价才二十几块钱那种,这个只是外壳好点,里面很普通,里外不协调,我买是想送人的,555555~~~~	60
0	我在学校门口的老爷爷那儿买，人家还只收12块呢！我有那闲心等你送到，还那么贵，我还不如去校门口去买呢！这不是摆明欺负人么？卓越总是践踏客户对它的热情！	75
0	为啥浅蓝色的比其它颜色贵那么多的	16
0	上下分开卖，价格还虚高不减，卓越有误导之嫌。	22
0	阿姐鼓原版明明有七首曲目，这张CD里却只有五首，我们知道一张CD里的曲目是组合成一个完整的作品，像这种被拆得七零八散的商品，上架还不如缺货，反而对消费者更负责一些。	82
0	内容过于分散，往往早孕的禁忌或会出现的情况在后面才写到，你必须全书看完才能知道你疑问的答案，而你如果想再看看，却很难找到写在哪一周了！目录上也根本找不到。编写顺序非常不合理！内容也不够详实！	95
0	纸张真是太差了，我是在购书中心看到这本书才到卓越买的，要是以前卓越的书跟购书中心的书一样，现在很想盗版了！严重抗议中......卓越要是再这样，建议大家都去选其他网站吧	84
1	好！好！好！至少比今年的好！	14
0	能播放吗？我买的电脑上放不出来。大家在DV机子上能播放么？	29
0	所有的游戏在 WINDOWS XP 上都不行。	23
0	不建议购买珠影白天鹅音像出版社出版的精选辑，音质真的很垃圾！	30
0	这套系列的CD我买了4－5盘，起初都不错，可是听多几次就都播放不出来了，不会那么背，给我配送的都不好吧。我宁可相信是CD质量有问题。	66
0	昨天拍下，今天打算付款，但价格从200多涨到300多，也不通知一声？服务在哪里？诚信在哪里？	46
0	很多情节都与当初的电台版有所不同。	17
0	老的版本我在小学就看过了，很引人入胜了，为什么改，还改什么神足经，二十八掌！真郁闷死了，想买老版的也买不到了，金庸先生真让人失望，这不是六个指头抓痒么？？	77
0	买这本书时随书赠有光盘，可是光盘却不能用。这使书看起来很枯燥，最终还是没有毅力学会PS的技术。汗。本来一周内可以退换的吧，但本人在江苏，嫌退换麻烦，就没有退换，有些遗憾。不知道下次再买书，会不会再出现这样的问题呢？	107
0	介绍了一大推，关键的信息经常没有！真不知道这些编辑是干什么的	30
0	纸张很粗糙,标题字体有重影,而且是粉红色,这样显的很不清晰.	30
0	词典很少，网上下载不方便。大多数是没用的高中辅导教材，看了以后让人走火入魔，不知所云。按键很小，使用时很不爽！	55
0	内容浅显，概括，在一般的网上都可以找到的大众内容~~~	27
0	我一发现删节的时候.还不能相信这个事实.以为是自己的DVD机出了毛病.反复在多台机子上验证了.才终于相信居然真的有删节.难道这就是所谓的特别版?!太让人失望了!!还是Belle&Beast相恋的那一段.真是让人无语了...	111
0	第一首歌声音挺好，第２首后基本听不到，调到最大声也没用，根本没用。整个碟只能听一首，真扫兴	45
0	战争场面太少了...	10
1	设计的很不错。	7
0	买这个就是为了那张海报 结果真的就没有！失望！为什么没有啊，我在音像店里看到的都有，难道这就是便宜的代价吗？	54
0	什么叫“好孩子的成长99%靠妈妈”？这种极端的表述不仅会误导那些年轻的父母，还会把谬见变成科学原理。孩子的成长三岁前确实至关重要，但必须是父母双方共同努力来促进孩子的健康成长。噱头代替不了科学规律！	99
0	你们卓越连二环以内的地址都不知道！说不知道我家在哪里然后就拖了4天了！	35
0	我儿子八个半月的时候买的，我发现他非常喜欢看，能安静二十多分钟呢！	33
1	老田的这套评书，由北京鸿达公司精心制作。我买了，也听了。很好！很值！	34
0	真是哪个好卖涨哪个！~郁闷本来打算买的，现在涨了，不买了，我们这店里才卖2200	40
0	内容很一般，可操作性比较有限	14
0	我要最新版的,你们这是第几代产品	16
